Chile, Death rates (period 1x1), 	Last modified: 20 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2005          12             0.000184        0.000171        0.000177
  2005          13             0.000209        0.000292        0.000251
  2005          14             0.000168        0.000305        0.000238
  2005          15             0.000228        0.000407        0.000319
  2005          16             0.000337        0.000611        0.000477
  2005          17             0.000283        0.000808        0.000550
  2005          18             0.000310        0.000950        0.000634
  2005          19             0.000301        0.001114        0.000713
  2005          20             0.000284        0.001125        0.000712
  2005          21             0.000248        0.001169        0.000717
  2005          22             0.000308        0.001155        0.000736
  2005          23             0.000304        0.001295        0.000801
  2005          24             0.000334        0.001243        0.000791
  2005          25             0.000408        0.001294        0.000854
  2005          26             0.000324        0.001289        0.000808
  2005          27             0.000404        0.001242        0.000823
  2005          28             0.000354        0.001468        0.000907
  2005          29             0.000419        0.001275        0.000842
  2005          30             0.000453        0.001441        0.000943
  2005          31             0.000396        0.001451        0.000921
  2005          32             0.000609        0.001885        0.001242
  2005          33             0.000560        0.001433        0.000991
  2005          34             0.000641        0.001855        0.001240
  2005          35             0.000540        0.001773        0.001148
  2005          36             0.000688        0.001823        0.001248
  2005          37             0.000895        0.001913        0.001396
  2005          38             0.000799        0.002175        0.001473
  2005          39             0.000945        0.002125        0.001521
  2005          40             0.001036        0.002470        0.001734
  2005          41             0.001117        0.002245        0.001668
  2005          42             0.001196        0.002472        0.001821
  2005          43             0.001093        0.002994        0.002018
  2005          44             0.001453        0.002585        0.002004
  2005          45             0.001601        0.002805        0.002189
  2005          46             0.001444        0.003444        0.002417
  2005          47             0.002065        0.003941        0.002977
  2005          48             0.002224        0.004283        0.003225
  2005          49             0.002153        0.004029        0.003063
  2005          50             0.002717        0.004429        0.003547
  2005          51             0.002700        0.004968        0.003803
  2005          52             0.003199        0.005488        0.004309
  2005          53             0.003403        0.006005        0.004656
  2005          54             0.003464        0.006335        0.004857
  2005          55             0.003513        0.006924        0.005176
  2005          56             0.004529        0.007784        0.006104
  2005          57             0.004631        0.008982        0.006725
  2005          58             0.005653        0.010667        0.008060
  2005          59             0.005967        0.010792        0.008290
  2005          60             0.006665        0.011940        0.009205
  2005          61             0.006909        0.013124        0.009884
  2005          62             0.008257        0.014278        0.011103
  2005          63             0.008399        0.015432        0.011663
  2005          64             0.010507        0.017653        0.013841
  2005          65             0.010412        0.018726        0.014318
  2005          66             0.011239        0.020572        0.015576
  2005          67             0.012799        0.022199        0.017144
  2005          68             0.014282        0.022715        0.018147
  2005          69             0.013322        0.026229        0.019192
  2005          70             0.016256        0.030946        0.022938
  2005          71             0.019261        0.033306        0.025566
  2005          72             0.022302        0.038815        0.029596
  2005          73             0.021834        0.040575        0.030008
  2005          74             0.028816        0.044889        0.035848
  2005          75             0.029966        0.051123        0.039211
  2005          76             0.031733        0.049054        0.039102
  2005          77             0.037272        0.061387        0.047328
  2005          78             0.039437        0.064620        0.049888
  2005          79             0.045376        0.065465        0.053600
  2005          80             0.054087        0.078065        0.063715
  2005          81             0.056088        0.081708        0.066230
  2005          82             0.062015        0.093484        0.074087
  2005          83             0.070905        0.099687        0.081615
  2005          84             0.076024        0.116088        0.090355
  2005          85             0.086466        0.121571        0.098615
  2005          86             0.095418        0.127360        0.106188
  2005          87             0.111617        0.143309        0.121925
  2005          88             0.121796        0.171924        0.137541
  2005          89             0.131486        0.177274        0.145158
  2005          90             0.143663        0.200424        0.159985
  2005          91             0.165368        0.213290        0.178786
  2005          92             0.177352        0.242182        0.194353
  2005          93             0.193922        0.250726        0.208535
  2005          94             0.217171        0.281461        0.233635
  2005          95             0.236540        0.311436        0.254702
  2005          96             0.249807        0.326300        0.267222
  2005          97             0.278718        0.360377        0.297875
  2005          98             0.307085        0.302094        0.305953
  2005          99             0.340889        0.362694        0.345408
  2005         100             0.408746        0.518519        0.430136
  2005         101             0.261473        0.401487        0.288503
  2005         102             0.479263        0.441718        0.471744
  2005         103             0.434540        0.518519        0.450000
  2005         104             0.384000        0.328767        0.371517
  2005         105             0.431655        0.510638        0.451613
  2005         106             0.827586        0.000000        0.685714
  2005         107             0.113208        0.000000        0.107143
  2005         108             0.681818              .        0.681818
  2005         109             0.352941        0.000000        0.300000
  2005         110+            0.480000        0.000000        0.352941
  2006           0             0.007296        0.008646        0.007987
  2006           1             0.000574        0.000712        0.000645
  2006           2             0.000258        0.000470        0.000366
  2006           3             0.000202        0.000304        0.000254
  2006           4             0.000234        0.000268        0.000251
  2006           5             0.000178        0.000248        0.000214
  2006           6             0.000176        0.000229        0.000203
  2006           7             0.000135        0.000211        0.000174
  2006           8             0.000115        0.000143        0.000129
  2006           9             0.000143        0.000238        0.000192
  2006          10             0.000220        0.000190        0.000205
  2006          11             0.000220        0.000220        0.000220
  2006          12             0.000142        0.000224        0.000184
  2006          13             0.000147        0.000212        0.000180
  2006          14             0.000229        0.000409        0.000321
  2006          15             0.000231        0.000479        0.000357
  2006          16             0.000241        0.000579        0.000413
  2006          17             0.000189        0.000699        0.000448
  2006          18             0.000326        0.000850        0.000592
  2006          19             0.000368        0.000937        0.000656
  2006          20             0.000231        0.000896        0.000568
  2006          21             0.000283        0.001305        0.000802
  2006          22             0.000396        0.001114        0.000761
  2006          23             0.000387        0.001092        0.000743
  2006          24             0.000319        0.001340        0.000830
  2006          25             0.000309        0.001154        0.000733
  2006          26             0.000415        0.001387        0.000904
  2006          27             0.000383        0.001325        0.000855
  2006          28             0.000298        0.001306        0.000800
  2006          29             0.000564        0.001432        0.000995
  2006          30             0.000418        0.001546        0.000975
  2006          31             0.000477        0.001608        0.001037
  2006          32             0.000516        0.001404        0.000957
  2006          33             0.000600        0.001599        0.001095
  2006          34             0.000800        0.001675        0.001232
  2006          35             0.000700        0.001535        0.001111
  2006          36             0.000634        0.001797        0.001206
  2006          37             0.000756        0.001831        0.001285
  2006          38             0.000811        0.002131        0.001460
  2006          39             0.000814        0.002229        0.001506
  2006          40             0.000842        0.002409        0.001606
  2006          41             0.000968        0.002315        0.001623
  2006          42             0.001278        0.002538        0.001893
  2006          43             0.001419        0.002872        0.002130
  2006          44             0.001397        0.002997        0.002174
  2006          45             0.001582        0.003068        0.002305
  2006          46             0.001677        0.002892        0.002270
  2006          47             0.002038        0.003324        0.002663
  2006          48             0.001849        0.003731        0.002763
  2006          49             0.002792        0.004285        0.003517
  2006          50             0.002361        0.004481        0.003388
  2006          51             0.002584        0.004649        0.003584
  2006          52             0.003064        0.005875        0.004428
  2006          53             0.003659        0.005843        0.004717
  2006          54             0.003312        0.006708        0.004945
  2006          55             0.003746        0.006194        0.004930
  2006          56             0.004429        0.007779        0.006057
  2006          57             0.004734        0.008037        0.006329
  2006          58             0.005447        0.009645        0.007462
  2006          59             0.005693        0.011138        0.008299
  2006          60             0.007178        0.010697        0.008867
  2006          61             0.007285        0.013186        0.010116
  2006          62             0.007427        0.013794        0.010464
  2006          63             0.008535        0.015585        0.011856
  2006          64             0.009176        0.016402        0.012520
  2006          65             0.010622        0.018201        0.014144
  2006          66             0.012167        0.019659        0.015668
  2006          67             0.012126        0.021442        0.016433
  2006          68             0.013734        0.022665        0.017840
  2006          69             0.014662        0.025020        0.019382
  2006          70             0.015232        0.028307        0.021135
  2006          71             0.018200        0.032763        0.024767
  2006          72             0.021320        0.032492        0.026294
  2006          73             0.022646        0.038550        0.029610
  2006          74             0.023931        0.044509        0.032820
  2006          75             0.030266        0.048148        0.038010
  2006          76             0.030717        0.049265        0.038733
  2006          77             0.034460        0.053004        0.042266
  2006          78             0.040135        0.063439        0.049738
  2006          79             0.040576        0.063362        0.049906
  2006          80             0.049010        0.077940        0.060629
  2006          81             0.055918        0.081691        0.066106
  2006          82             0.060518        0.087816        0.071135
  2006          83             0.068774        0.094885        0.078623
  2006          84             0.071959        0.105938        0.084352
  2006          85             0.083841        0.123281        0.097626
  2006          86             0.092327        0.126378        0.103834
  2006          87             0.096673        0.139806        0.110842
  2006          88             0.108567        0.159771        0.124756
  2006          89             0.119393        0.173997        0.135953
  2006          90             0.138855        0.174259        0.149043
  2006          91             0.146410        0.216595        0.165830
  2006          92             0.172619        0.224523        0.186569
  2006          93             0.204747        0.260721        0.218792
  2006          94             0.208431        0.272558        0.224201
  2006          95             0.226234        0.312302        0.247130
  2006          96             0.273052        0.309811        0.281522
  2006          97             0.272539        0.277029        0.273508
  2006          98             0.286487        0.351159        0.301297
  2006          99             0.329803        0.391488        0.343260
  2006         100             0.376062        0.412088        0.382941
  2006         101             0.359463        0.490706        0.384024
  2006         102             0.354145        0.211765        0.328185
  2006         103             0.614286        0.545455        0.600000
  2006         104             0.495652        0.222222        0.443662
  2006         105             0.464789        0.367347        0.439791
  2006         106             0.322581        0.514286        0.375000
  2006         107             0.292683        0.000000        0.255319
  2006         108             0.292683        0.000000        0.272727
  2006         109             1.384615              .        1.384615
  2006         110+            0.500000        0.750000        0.562500
  2007           0             0.007479        0.009615        0.008570
  2007           1             0.000571        0.000613        0.000592
  2007           2             0.000260        0.000326        0.000294
  2007           3             0.000285        0.000274        0.000279
  2007           4             0.000158        0.000202        0.000181
  2007           5             0.000126        0.000241        0.000184
  2007           6             0.000124        0.000153        0.000139
  2007           7             0.000158        0.000219        0.000189
  2007           8             0.000143        0.000210        0.000177
  2007           9             0.000180        0.000205        0.000193
  2007          10             0.000087        0.000237        0.000164
  2007          11             0.000141        0.000219        0.000181
  2007          12             0.000196        0.000212        0.000204
  2007          13             0.000157        0.000238        0.000198
  2007          14             0.000234        0.000226        0.000230
  2007          15             0.000278        0.000539        0.000411
  2007          16             0.000258        0.000566        0.000414
  2007          17             0.000412        0.000737        0.000577
  2007          18             0.000335        0.000765        0.000554
  2007          19             0.000304        0.000899        0.000606
  2007          20             0.000383        0.000966        0.000678
  2007          21             0.000346        0.001048        0.000701
  2007          22             0.000314        0.001062        0.000694
  2007          23             0.000427        0.001394        0.000918
  2007          24             0.000338        0.001243        0.000794
  2007          25             0.000380        0.001393        0.000887
  2007          26             0.000260        0.001348        0.000805
  2007          27             0.000448        0.001307        0.000879
  2007          28             0.000493        0.001430        0.000962
  2007          29             0.000333        0.001537        0.000932
  2007          30             0.000440        0.001342        0.000887
  2007          31             0.000502        0.001484        0.000987
  2007          32             0.000590        0.001429        0.001005
  2007          33             0.000669        0.001676        0.001169
  2007          34             0.000462        0.001775        0.001112
  2007          35             0.000600        0.001819        0.001201
  2007          36             0.000750        0.002063        0.001396
  2007          37             0.000744        0.001891        0.001308
  2007          38             0.000815        0.001917        0.001357
  2007          39             0.001001        0.002171        0.001575
  2007          40             0.000879        0.002010        0.001432
  2007          41             0.001091        0.002720        0.001885
  2007          42             0.001111        0.002514        0.001793
  2007          43             0.001329        0.003018        0.002152
  2007          44             0.001461        0.002827        0.002129
  2007          45             0.001587        0.003261        0.002400
  2007          46             0.001780        0.003619        0.002673
  2007          47             0.001926        0.003700        0.002789
  2007          48             0.002287        0.003791        0.003017
  2007          49             0.002411        0.004646        0.003495
  2007          50             0.002456        0.004810        0.003598
  2007          51             0.002806        0.005280        0.004002
  2007          52             0.002957        0.005265        0.004073
  2007          53             0.003374        0.005880        0.004587
  2007          54             0.003901        0.006543        0.005177
  2007          55             0.004067        0.007207        0.005574
  2007          56             0.004588        0.007174        0.005837
  2007          57             0.005284        0.008237        0.006715
  2007          58             0.005412        0.009983        0.007612
  2007          59             0.005898        0.011050        0.008364
  2007          60             0.006468        0.012744        0.009464
  2007          61             0.007605        0.012918        0.010145
  2007          62             0.008024        0.014687        0.011208
  2007          63             0.008893        0.015984        0.012261
  2007          64             0.009514        0.017846        0.013425
  2007          65             0.011218        0.018582        0.014616
  2007          66             0.011758        0.021197        0.016126
  2007          67             0.013048        0.023767        0.018028
  2007          68             0.013755        0.023832        0.018385
  2007          69             0.015749        0.027302        0.021029
  2007          70             0.015030        0.025554        0.019797
  2007          71             0.017646        0.029932        0.023155
  2007          72             0.020289        0.034872        0.026810
  2007          73             0.023053        0.039506        0.030318
  2007          74             0.025654        0.046795        0.034819
  2007          75             0.029242        0.048491        0.037471
  2007          76             0.033024        0.056019        0.042875
  2007          77             0.036510        0.057499        0.045478
  2007          78             0.037327        0.060430        0.046943
  2007          79             0.048994        0.074783        0.059485
  2007          80             0.052767        0.082219        0.064741
  2007          81             0.060672        0.085654        0.070544
  2007          82             0.064904        0.098812        0.078077
  2007          83             0.072302        0.101980        0.083634
  2007          84             0.082329        0.118194        0.095606
  2007          85             0.087595        0.130948        0.103003
  2007          86             0.105655        0.142211        0.118136
  2007          87             0.110125        0.150379        0.123377
  2007          88             0.126270        0.169624        0.140093
  2007          89             0.130783        0.183850        0.146977
  2007          90             0.157756        0.202462        0.170882
  2007          91             0.168909        0.233439        0.186802
  2007          92             0.185036        0.234342        0.198065
  2007          93             0.205258        0.274410        0.223015
  2007          94             0.239346        0.310803        0.256512
  2007          95             0.251544        0.332088        0.270199
  2007          96             0.257920        0.331356        0.274858
  2007          97             0.323366        0.285290        0.314664
  2007          98             0.366866        0.432226        0.381003
  2007          99             0.340541        0.427823        0.359254
  2007         100             0.451977        0.386393        0.438233
  2007         101             0.364904        0.464960        0.384524
  2007         102             0.456037        0.588957        0.478785
  2007         103             0.496394        0.201681        0.436992
  2007         104             0.517647        0.631579        0.543807
  2007         105             0.333333        0.157895        0.296703
  2007         106             0.378947        0.727273        0.468750
  2007         107             0.553846        2.000000        0.825000
  2007         108             0.818182        3.000000        1.000000
  2007         109             0.545455              .        0.545455
  2007         110+            0.545455        0.000000        0.428571
  2008           0             0.007552        0.008538        0.008055
  2008           1             0.000533        0.000687        0.000612
  2008           2             0.000223        0.000358        0.000292
  2008           3             0.000261        0.000249        0.000255
  2008           4             0.000125        0.000188        0.000157
  2008           5             0.000158        0.000168        0.000163
  2008           6             0.000241        0.000265        0.000253
  2008           7             0.000141        0.000219        0.000181
  2008           8             0.000087        0.000243        0.000166
  2008           9             0.000167        0.000169        0.000168
  2008          10             0.000139        0.000134        0.000136
  2008          11             0.000127        0.000206        0.000167
  2008          12             0.000257        0.000218        0.000237
  2008          13             0.000256        0.000233        0.000244
  2008          14             0.000216        0.000331        0.000274
  2008          15             0.000276        0.000500        0.000390
  2008          16             0.000299        0.000586        0.000445
  2008          17             0.000451        0.000598        0.000526
  2008          18             0.000274        0.000895        0.000589
  2008          19             0.000355        0.001102        0.000734
  2008          20             0.000447        0.001102        0.000779
  2008          21             0.000302        0.001169        0.000740
  2008          22             0.000392        0.001289        0.000845
  2008          23             0.000353        0.001234        0.000799
  2008          24             0.000303        0.001419        0.000869
  2008          25             0.000393        0.001236        0.000817
  2008          26             0.000417        0.001314        0.000866
  2008          27             0.000340        0.001236        0.000788
  2008          28             0.000488        0.001350        0.000921
  2008          29             0.000518        0.001348        0.000932
  2008          30             0.000577        0.001450        0.001011
  2008          31             0.000456        0.001664        0.001055
  2008          32             0.000569        0.001702        0.001128
  2008          33             0.000582        0.001605        0.001087
  2008          34             0.000676        0.001794        0.001230
  2008          35             0.000518        0.001745        0.001124
  2008          36             0.000880        0.001873        0.001369
  2008          37             0.000750        0.001965        0.001347
  2008          38             0.000872        0.002030        0.001441
  2008          39             0.000816        0.002142        0.001467
  2008          40             0.000943        0.002271        0.001594
  2008          41             0.001163        0.002678        0.001903
  2008          42             0.001020        0.002423        0.001703
  2008          43             0.001278        0.002575        0.001908
  2008          44             0.001252        0.003000        0.002103
  2008          45             0.001503        0.003368        0.002412
  2008          46             0.001664        0.003633        0.002619
  2008          47             0.001775        0.003683        0.002700
  2008          48             0.001689        0.003508        0.002573
  2008          49             0.002071        0.004324        0.003162
  2008          50             0.002818        0.004739        0.003749
  2008          51             0.002773        0.005242        0.003969
  2008          52             0.002634        0.005701        0.004114
  2008          53             0.003463        0.006239        0.004802
  2008          54             0.003384        0.006741        0.005006
  2008          55             0.003557        0.007015        0.005223
  2008          56             0.004217        0.007636        0.005855
  2008          57             0.004544        0.008177        0.006293
  2008          58             0.005650        0.009049        0.007292
  2008          59             0.005605        0.010156        0.007789
  2008          60             0.006284        0.011796        0.008914
  2008          61             0.006852        0.013319        0.009928
  2008          62             0.008115        0.014493        0.011152
  2008          63             0.008406        0.014603        0.011354
  2008          64             0.009643        0.016641        0.012952
  2008          65             0.010715        0.018219        0.014223
  2008          66             0.010539        0.020204        0.014982
  2008          67             0.012115        0.022659        0.016968
  2008          68             0.012806        0.023807        0.017881
  2008          69             0.013598        0.025493        0.019027
  2008          70             0.015321        0.027086        0.020662
  2008          71             0.016893        0.029155        0.022410
  2008          72             0.019946        0.030972        0.024852
  2008          73             0.020577        0.037446        0.028052
  2008          74             0.023849        0.041262        0.031459
  2008          75             0.026543        0.043702        0.033904
  2008          76             0.029394        0.050958        0.038515
  2008          77             0.033716        0.055657        0.042993
  2008          78             0.038812        0.057114        0.046537
  2008          79             0.040556        0.064820        0.050533
  2008          80             0.051758        0.077626        0.062221
  2008          81             0.054854        0.081904        0.065677
  2008          82             0.059860        0.084646        0.069488
  2008          83             0.073573        0.102469        0.084594
  2008          84             0.077672        0.105206        0.087997
  2008          85             0.081459        0.112509        0.092706
  2008          86             0.087211        0.126767        0.100939
  2008          87             0.101780        0.136966        0.113511
  2008          88             0.111161        0.155592        0.125405
  2008          89             0.127363        0.172752        0.141330
  2008          90             0.147221        0.173595        0.155044
  2008          91             0.152690        0.187675        0.162693
  2008          92             0.165810        0.219611        0.180191
  2008          93             0.194199        0.243620        0.206730
  2008          94             0.204380        0.260932        0.218245
  2008          95             0.224213        0.303546        0.242395
  2008          96             0.242002        0.289203        0.252222
  2008          97             0.278819        0.324423        0.289019
  2008          98             0.305442        0.261879        0.295314
  2008          99             0.290168        0.425586        0.317697
  2008         100             0.368876        0.433628        0.382067
  2008         101             0.403284        0.284948        0.377877
  2008         102             0.366408        0.525164        0.395383
  2008         103             0.343899        0.313043        0.338341
  2008         104             0.454218        0.473684        0.458404
  2008         105             0.335196        0.235294        0.313043
  2008         106             0.488372        0.521739        0.495413
  2008         107             0.173913        0.000000        0.142857
  2008         108             0.418605        0.000000        0.346154
  2008         109             0.461538              .        0.461538
  2008         110+            0.176471        0.000000        0.150000
  2009           0             0.007246        0.008860        0.008069
  2009           1             0.000568        0.000561        0.000565
  2009           2             0.000298        0.000378        0.000338
  2009           3             0.000196        0.000315        0.000257
  2009           4             0.000162        0.000215        0.000189
  2009           5             0.000241        0.000188        0.000214
  2009           6             0.000132        0.000168        0.000150
  2009           7             0.000098        0.000213        0.000157
  2009           8             0.000096        0.000167        0.000133
  2009           9             0.000156        0.000166        0.000161
  2009          10             0.000125        0.000168        0.000147
  2009          11             0.000139        0.000141        0.000140
  2009          12             0.000134        0.000228        0.000182
  2009          13             0.000116        0.000255        0.000187
  2009          14             0.000202        0.000291        0.000247
  2009          15             0.000333        0.000401        0.000368
  2009          16             0.000326        0.000632        0.000481
  2009          17             0.000283        0.000757        0.000524
  2009          18             0.000360        0.000886        0.000627
  2009          19             0.000307        0.001000        0.000659
  2009          20             0.000312        0.001142        0.000733
  2009          21             0.000302        0.001312        0.000814
  2009          22             0.000338        0.001134        0.000740
  2009          23             0.000407        0.001230        0.000822
  2009          24             0.000464        0.001391        0.000932
  2009          25             0.000335        0.001237        0.000791
  2009          26             0.000360        0.001331        0.000848
  2009          27             0.000362        0.001437        0.000899
  2009          28             0.000493        0.001414        0.000953
  2009          29             0.000537        0.001485        0.001011
  2009          30             0.000560        0.001325        0.000941
  2009          31             0.000454        0.001399        0.000923
  2009          32             0.000613        0.001476        0.001040
  2009          33             0.000568        0.001580        0.001067
  2009          34             0.000525        0.001549        0.001030
  2009          35             0.000732        0.001822        0.001271
  2009          36             0.000622        0.001789        0.001198
  2009          37             0.000776        0.001820        0.001289
  2009          38             0.000750        0.001807        0.001269
  2009          39             0.000789        0.002003        0.001384
  2009          40             0.000843        0.002360        0.001587
  2009          41             0.001017        0.002389        0.001688
  2009          42             0.001048        0.002726        0.001866
  2009          43             0.001263        0.002753        0.001987
  2009          44             0.001462        0.002920        0.002170
  2009          45             0.001447        0.003151        0.002275
  2009          46             0.001577        0.003554        0.002539
  2009          47             0.001775        0.003554        0.002636
  2009          48             0.002017        0.004218        0.003082
  2009          49             0.002069        0.004302        0.003152
  2009          50             0.002190        0.004812        0.003458
  2009          51             0.002943        0.005519        0.004189
  2009          52             0.002799        0.005133        0.003928
  2009          53             0.003350        0.005760        0.004512
  2009          54             0.003561        0.006765        0.005103
  2009          55             0.003879        0.007473        0.005610
  2009          56             0.004235        0.007510        0.005809
  2009          57             0.004846        0.008676        0.006678
  2009          58             0.004852        0.009276        0.006976
  2009          59             0.005398        0.009339        0.007295
  2009          60             0.005654        0.011124        0.008269
  2009          61             0.006789        0.012021        0.009277
  2009          62             0.008088        0.013622        0.010712
  2009          63             0.008254        0.015434        0.011658
  2009          64             0.009267        0.015969        0.012441
  2009          65             0.010124        0.017672        0.013677
  2009          66             0.010160        0.019568        0.014538
  2009          67             0.012174        0.021322        0.016362
  2009          68             0.012777        0.023165        0.017531
  2009          69             0.013785        0.025706        0.019245
  2009          70             0.015181        0.026629        0.020369
  2009          71             0.015989        0.029638        0.022142
  2009          72             0.017792        0.031303        0.023825
  2009          73             0.018853        0.032269        0.024773
  2009          74             0.023598        0.039348        0.030508
  2009          75             0.024134        0.043349        0.032448
  2009          76             0.029890        0.051004        0.038849
  2009          77             0.031679        0.053484        0.040795
  2009          78             0.038252        0.060737        0.047641
  2009          79             0.041706        0.061584        0.049997
  2009          80             0.046929        0.071058        0.056719
  2009          81             0.057299        0.086826        0.069063
  2009          82             0.064002        0.088251        0.073554
  2009          83             0.064050        0.093245        0.075203
  2009          84             0.075130        0.112554        0.089123
  2009          85             0.083029        0.116698        0.095379
  2009          86             0.097505        0.123758        0.106817
  2009          87             0.104234        0.136756        0.115297
  2009          88             0.114877        0.150311        0.126411
  2009          89             0.129308        0.165080        0.140437
  2009          90             0.137825        0.185886        0.152198
  2009          91             0.156101        0.211526        0.172012
  2009          92             0.173405        0.208176        0.183008
  2009          93             0.189262        0.235271        0.201178
  2009          94             0.198037        0.254483        0.211754
  2009          95             0.226237        0.275383        0.237772
  2009          96             0.245867        0.337728        0.266002
  2009          97             0.257291        0.347209        0.275498
  2009          98             0.280491        0.317989        0.288594
  2009          99             0.271510        0.435414        0.307117
  2009         100             0.380019        0.412759        0.386464
  2009         101             0.373359        0.540130        0.406260
  2009         102             0.393109        0.560852        0.425760
  2009         103             0.465710        0.429253        0.459210
  2009         104             0.539685        0.830769        0.588524
  2009         105             0.517799        0.409091        0.496949
  2009         106             0.452830        0.171429        0.382979
  2009         107             0.620690        0.000000        0.473684
  2009         108             0.109091        0.428571        0.173913
  2009         109             0.580645        0.000000        0.486486
  2009         110+            0.162162        0.000000        0.139535
  2010           0             0.006727        0.008156        0.007455
  2010           1             0.000505        0.000493        0.000499
  2010           2             0.000297        0.000400        0.000350
  2010           3             0.000219        0.000336        0.000279
  2010           4             0.000178        0.000170        0.000174
  2010           5             0.000126        0.000198        0.000163
  2010           6             0.000125        0.000137        0.000131
  2010           7             0.000158        0.000278        0.000219
  2010           8             0.000141        0.000204        0.000173
  2010           9             0.000130        0.000125        0.000127
  2010          10             0.000181        0.000157        0.000169
  2010          11             0.000108        0.000168        0.000138
  2010          12             0.000146        0.000227        0.000187
  2010          13             0.000149        0.000235        0.000193
  2010          14             0.000193        0.000269        0.000232
  2010          15             0.000269        0.000507        0.000390
  2010          16             0.000251        0.000657        0.000457
  2010          17             0.000296        0.000630        0.000466
  2010          18             0.000304        0.000900        0.000606
  2010          19             0.000386        0.000938        0.000666
  2010          20             0.000367        0.000952        0.000664
  2010          21             0.000325        0.001100        0.000718
  2010          22             0.000352        0.001193        0.000777
  2010          23             0.000434        0.001331        0.000886
  2010          24             0.000383        0.001102        0.000745
  2010          25             0.000358        0.001399        0.000883
  2010          26             0.000481        0.001191        0.000839
  2010          27             0.000415        0.001220        0.000819
  2010          28             0.000469        0.001351        0.000909
  2010          29             0.000387        0.001318        0.000852
  2010          30             0.000503        0.001314        0.000908
  2010          31             0.000551        0.001414        0.000980
  2010          32             0.000619        0.001304        0.000958
  2010          33             0.000516        0.001565        0.001034
  2010          34             0.000576        0.001536        0.001049
  2010          35             0.000589        0.001667        0.001121
  2010          36             0.000659        0.001743        0.001195
  2010          37             0.000758        0.001568        0.001158
  2010          38             0.000808        0.002073        0.001429
  2010          39             0.000867        0.002072        0.001457
  2010          40             0.001087        0.002188        0.001626
  2010          41             0.001061        0.002311        0.001673
  2010          42             0.001240        0.002742        0.001974
  2010          43             0.001568        0.003056        0.002293
  2010          44             0.001345        0.002745        0.002025
  2010          45             0.001261        0.003000        0.002104
  2010          46             0.001739        0.003644        0.002664
  2010          47             0.001812        0.003784        0.002770
  2010          48             0.002273        0.004012        0.003114
  2010          49             0.002082        0.004561        0.003280
  2010          50             0.002264        0.004328        0.003263
  2010          51             0.002768        0.005243        0.003963
  2010          52             0.003313        0.005691        0.004461
  2010          53             0.003175        0.005657        0.004373
  2010          54             0.003242        0.006560        0.004838
  2010          55             0.003584        0.006489        0.004979
  2010          56             0.003723        0.007757        0.005661
  2010          57             0.004706        0.008300        0.006429
  2010          58             0.005243        0.009271        0.007165
  2010          59             0.005493        0.009731        0.007522
  2010          60             0.006024        0.010275        0.008063
  2010          61             0.006608        0.012685        0.009504
  2010          62             0.008445        0.013958        0.011058
  2010          63             0.008860        0.014755        0.011644
  2010          64             0.008653        0.016039        0.012139
  2010          65             0.009601        0.017095        0.013133
  2010          66             0.011505        0.019146        0.015085
  2010          67             0.012052        0.020694        0.016055
  2010          68             0.013236        0.023604        0.017963
  2010          69             0.014224        0.025526        0.019366
  2010          70             0.015622        0.028815        0.021619
  2010          71             0.018562        0.029389        0.023433
  2010          72             0.019784        0.032463        0.025457
  2010          73             0.019512        0.035456        0.026576
  2010          74             0.023412        0.038110        0.029841
  2010          75             0.025957        0.043484        0.033563
  2010          76             0.030245        0.049678        0.038560
  2010          77             0.034454        0.058504        0.044542
  2010          78             0.036336        0.061740        0.046820
  2010          79             0.043846        0.071863        0.055388
  2010          80             0.049997        0.076420        0.060858
  2010          81             0.052577        0.081228        0.064014
  2010          82             0.071194        0.099568        0.082319
